date,volume,open,close,high,low,symbol
2019-08-12,173244.0,17.15,17.8,18.37,16.96,ACMR
2019-08-13,156410.0,17.77,18.31,18.47,17.44,ACMR
2019-08-14,510765.0,16.94,14.51,16.96,14.42,ACMR
2019-08-15,1110261.0,14.0,13.98,14.125,13.35,ACMR
2019-08-16,423506.0,14.0,13.98,14.3,13.84,ACMR
2019-08-19,265154.0,14.45,14.06,14.53,13.9,ACMR
2019-08-20,201616.0,14.05,14.23,14.7,13.9,ACMR
2019-08-21,108849.0,14.32,14.25,14.57,14.01,ACMR
2019-08-22,153790.0,14.93,14.72,14.93,14.21,ACMR
2019-08-23,179500.0,14.51,14.09,14.95,13.9,ACMR
2019-08-26,155013.0,14.29,13.94,14.29,13.64,ACMR
2019-08-27,127513.0,13.95,13.86,14.07,13.75,ACMR
2019-08-28,75937.0,13.9,13.91,14.13,13.75,ACMR
2019-08-29,97421.0,14.09,14.26,14.44,14.015,ACMR
2019-08-30,47918.0,14.29,14.3,14.39,14.13,ACMR
2019-09-03,149437.0,14.2,14.71,14.99,14.1,ACMR
2019-09-04,309469.0,14.92,15.7,15.94,14.6133,ACMR
2019-09-05,205967.0,15.9,15.0,16.4,15.0,ACMR
2019-09-06,226489.0,15.05,14.34,15.14,14.3,ACMR
2019-09-09,137999.0,14.69,14.33,14.7767,14.165,ACMR
2019-09-10,94769.0,14.19,14.58,14.72,14.09,ACMR
2019-09-11,190812.0,14.64,14.31,14.95,14.11,ACMR
2019-09-12,54752.0,14.35,14.27,14.535,14.15,ACMR
2019-09-13,110178.0,14.28,14.7,15.2,14.27,ACMR
2019-09-16,76196.0,14.45,14.65,14.85,14.45,ACMR
2019-09-17,73731.0,14.56,14.54,14.7323,14.155,ACMR
2019-09-18,56841.0,14.53,14.68,14.8699,14.26,ACMR
2019-09-19,71821.0,14.77,14.26,14.98,14.2,ACMR
2019-09-20,91854.0,14.31,14.39,14.6824,14.07,ACMR
2019-09-23,90298.0,14.49,14.86,15.2,14.4572,ACMR
2019-09-24,128596.0,14.85,14.19,15.429,14.1,ACMR
2019-09-25,43324.0,14.32,14.58,14.58,14.06,ACMR
2019-09-26,29951.0,14.5564,14.1,14.5564,14.09,ACMR
2019-09-27,160295.0,14.1,13.77,14.25,13.42,ACMR
2019-09-30,61579.0,13.69,13.86,13.91,13.4525,ACMR
2019-10-01,77352.0,13.91,13.53,14.14,13.44,ACMR
2019-10-02,62779.0,13.42,13.82,13.92,13.35,ACMR
2019-10-03,37488.0,13.81,13.95,14.23,13.7987,ACMR
2019-10-04,52813.0,13.93,13.9,14.26,13.555,ACMR
2019-10-07,64361.0,13.73,13.49,13.99,13.42,ACMR
2019-10-08,100237.0,13.42,13.11,13.42,12.7,ACMR
2019-10-09,69204.0,13.17,13.35,13.63,13.09,ACMR
2019-10-10,43946.0,13.39,13.24,13.65,13.05,ACMR
2019-10-11,42027.0,13.44,13.23,13.62,13.23,ACMR
2019-10-14,79780.0,13.24,12.81,13.55,12.65,ACMR
2019-10-15,47847.0,12.88,13.19,13.41,12.88,ACMR
2019-10-16,54193.0,13.0994,12.84,13.14,12.64,ACMR
2019-10-17,27850.0,13.0,13.24,13.2439,12.96,ACMR
2019-10-18,46591.0,13.12,12.66,13.24,12.63,ACMR
2019-10-21,45164.0,12.8,13.15,13.25,12.66,ACMR
2019-10-22,31803.0,13.24,13.12,13.4185,12.9,ACMR
2019-10-23,77906.0,13.03,12.81,13.33,12.76,ACMR
2019-10-24,131088.0,12.88,13.5,14.11,12.86,ACMR
2019-10-25,99749.0,13.65,13.4,13.78,13.3,ACMR
2019-10-28,128784.0,13.435,13.55,13.78,13.28,ACMR
2019-10-29,96688.0,13.51,12.97,13.6,12.93,ACMR
2019-10-30,85115.0,13.05,13.0,13.07,12.85,ACMR
2019-10-31,68036.0,12.97,12.59,13.0,12.51,ACMR
2019-11-01,71125.0,12.61,12.83,12.96,12.61,ACMR
2019-11-04,114279.0,12.91,13.64,13.695,12.9,ACMR
2019-11-05,110649.0,13.63,14.26,14.44,13.4501,ACMR
2019-11-06,197246.0,14.29,14.4,14.9,14.29,ACMR
2019-11-07,300167.0,15.6,15.65,15.88,14.68,ACMR
2019-11-08,155277.0,15.65,14.42,15.75,14.1,ACMR
2019-11-11,174876.0,14.39,14.39,14.49,13.44,ACMR
2019-11-12,118509.0,14.37,14.95,15.0,14.33,ACMR
2019-11-13,90804.0,14.96,14.52,15.01,14.0371,ACMR
2019-11-14,110644.0,14.51,14.36,15.0599,14.31,ACMR
2019-11-15,74999.0,14.47,14.42,14.7,14.14,ACMR
2019-11-18,75746.0,14.31,14.15,14.4096,14.02,ACMR
2019-11-19,101072.0,14.16,13.98,14.43,13.9,ACMR
2019-11-20,253962.0,13.87,14.63,14.81,13.82,ACMR
2019-11-21,147278.0,14.54,14.3,14.8,14.21,ACMR
2019-11-22,128259.0,14.33,13.87,14.45,13.84,ACMR
2019-11-25,95310.0,14.12,14.31,14.53,14.05,ACMR
2019-11-26,55235.0,14.32,14.1,14.4,14.02,ACMR
2019-11-27,186699.0,14.08,13.79,14.15,13.57,ACMR
2019-11-29,85423.0,13.87,13.81,13.99,13.56,ACMR
2019-12-02,79373.0,14.0,13.91,14.11,13.76,ACMR
2019-12-03,87284.0,13.6,13.99,14.0,13.58,ACMR
2019-12-04,82369.0,14.04,14.11,14.26,13.92,ACMR
2019-12-05,92947.0,14.17,14.67,14.78,14.1123,ACMR
2019-12-06,154663.0,14.69,15.42,15.58,14.69,ACMR
2019-12-09,74901.0,15.53,14.67,15.53,14.48,ACMR
2019-12-10,52182.0,14.75,15.08,15.24,14.75,ACMR
2019-12-11,126469.0,15.14,15.73,16.0,15.14,ACMR
2019-12-12,45796.0,15.77,15.9,15.9,15.7,ACMR
2019-12-13,152167.0,15.91,16.89,16.95,15.76,ACMR
2019-12-16,252379.0,17.06,18.19,18.25,16.92,ACMR
2019-12-17,197096.0,18.67,18.69,19.09,18.2441,ACMR
2019-12-18,141889.0,18.79,18.43,18.92,18.24,ACMR
2019-12-19,157232.0,18.41,18.27,18.6333,18.1001,ACMR
2019-12-20,99501.0,18.3,18.47,18.62,18.3,ACMR
2019-12-23,265852.0,18.55,19.62,19.75,18.31,ACMR
2019-12-24,150052.0,19.69,19.33,19.79,19.25,ACMR
2019-12-26,170057.0,19.36,19.01,19.59,18.75,ACMR
2019-12-27,179737.0,18.86,18.4,19.3,18.08,ACMR
2019-12-30,189671.0,18.44,18.145,18.44,18.03,ACMR
2019-12-31,111394.0,18.3,18.45,18.778,18.25,ACMR
2020-01-02,160416.0,18.73,18.93,19.29,18.51,ACMR
2020-01-03,115340.0,18.58,19.1,19.25,18.45,ACMR
2020-01-06,618760.0,18.91,21.0,21.79,18.91,ACMR
2020-01-07,933731.0,21.44,24.5,24.71,21.24,ACMR
2020-01-08,889699.0,24.45,24.78,26.29,24.44,ACMR
2020-01-09,519883.0,24.86,23.48,25.0,22.37,ACMR
2020-01-10,196331.0,23.5,23.63,24.42,23.33,ACMR
2020-01-13,639043.0,24.15,26.28,26.43,24.15,ACMR
2020-01-14,1253911.0,27.0,31.59,31.83,27.0,ACMR
2020-01-15,2232858.0,31.59,35.15,36.7,30.72,ACMR
2020-01-16,1204108.0,35.55,36.31,37.62,35.4538,ACMR
2020-01-17,870191.0,36.0,36.09,36.37,32.35,ACMR
2020-01-21,1340969.0,35.99,42.67,42.69,35.0,ACMR
2020-01-22,2774046.0,46.0,48.51,51.2022,43.581,ACMR
2020-01-23,1771703.0,46.67,40.26,46.97,39.77,ACMR
2020-01-24,1787981.0,41.84,35.71,41.87,35.0,ACMR
2020-01-27,1367889.0,33.01,37.57,38.8,32.5,ACMR
2020-01-28,938316.0,39.78,38.07,42.95,36.53,ACMR
2020-01-29,448234.0,37.8,37.04,39.24,35.72,ACMR
2020-01-30,606707.0,36.46,36.04,36.84,35.1,ACMR
2020-01-31,474782.0,36.0,34.74,36.0,33.2516,ACMR
2020-02-03,669942.0,34.89,35.53,38.99,34.5,ACMR
2020-02-04,597184.0,37.3,38.35,39.08,36.6,ACMR
2020-02-05,546251.0,40.02,35.35,40.2,34.775,ACMR
2020-02-06,522107.0,35.96,37.0,38.39,35.35,ACMR
2020-02-07,556085.0,37.4,36.03,37.7278,35.47,ACMR
2020-02-10,1098438.0,36.06,41.59,42.0,35.86,ACMR
2020-02-11,1474366.0,42.76,39.31,43.288,37.31,ACMR
2020-02-12,560180.0,39.72,40.76,41.0,38.53,ACMR
2020-02-13,472217.0,40.72,38.7,40.72,38.3,ACMR
2020-02-14,275598.0,38.86,39.1,39.48,38.06,ACMR
2020-02-18,1258293.0,40.01,41.83,42.76,39.87,ACMR
2020-02-19,1385516.0,42.39,39.92,46.39,39.68,ACMR
2020-02-20,705863.0,40.43,42.65,43.1,40.23,ACMR
2020-02-21,626936.0,42.93,38.72,43.575,38.55,ACMR
2020-02-24,661291.0,36.4,38.26,39.69,34.88,ACMR
2020-02-25,527577.0,38.95,37.5,39.6424,36.07,ACMR
2020-02-26,289056.0,36.96,37.36,38.24,36.51,ACMR
2020-02-27,638700.0,35.0,35.11,36.3,33.91,ACMR
2020-02-28,570675.0,33.27,34.95,35.36,32.13,ACMR
2020-03-02,319655.0,35.56,36.67,36.68,33.7,ACMR
2020-03-03,523997.0,36.99,35.56,37.28,34.67,ACMR
2020-03-04,258870.0,36.12,35.7,36.84,35.0,ACMR
2020-03-05,269223.0,34.89,35.29,36.22,34.59,ACMR
2020-03-06,527351.0,34.5,32.03,34.6,30.94,ACMR
2020-03-09,565619.0,28.26,27.01,29.305,27.0,ACMR
2020-03-10,944701.0,28.0,26.79,29.3,26.11,ACMR
2020-03-11,642597.0,27.22,25.6,27.22,24.8,ACMR
2020-03-12,597597.0,25.0,23.43,25.46,22.28,ACMR
2020-03-13,582177.0,25.42,22.87,26.39,21.53,ACMR
2020-03-16,520697.0,19.15,21.01,21.89,18.97,ACMR
2020-03-17,574809.0,21.44,24.02,24.92,20.46,ACMR
2020-03-18,838440.0,22.14,17.25,22.8516,15.95,ACMR
2020-03-19,1269487.0,21.95,20.5,21.95,18.57,ACMR
2020-03-20,900775.0,21.84,22.07,24.06,21.67,ACMR
2020-03-23,975299.0,22.42,26.22,26.97,21.53,ACMR
2020-03-24,1029847.0,28.33,28.24,31.46,27.11,ACMR
2020-03-25,573270.0,28.36,27.7,29.9,27.1004,ACMR
2020-03-26,600889.0,28.05,29.9,30.01,28.05,ACMR
2020-03-27,337094.0,28.1,28.38,29.25,27.4396,ACMR
2020-03-30,379011.0,28.43,29.99,30.3,27.9081,ACMR
2020-03-31,522614.0,30.0,29.61,30.6,28.891,ACMR
2020-04-01,361432.0,28.35,27.34,29.12,26.88,ACMR
2020-04-02,258754.0,27.18,27.52,28.62,26.8,ACMR
2020-04-03,240553.0,27.5,27.2,27.81,25.655,ACMR
2020-04-06,709830.0,27.88,32.55,32.72,27.31,ACMR
2020-04-07,589678.0,33.0,33.25,34.74,31.7845,ACMR
2020-04-08,539931.0,34.0,34.88,35.216,33.47,ACMR
2020-04-09,376230.0,35.17,33.08,35.935,32.4935,ACMR
2020-04-13,306304.0,33.21,33.28,33.29,31.61,ACMR
2020-04-14,476540.0,34.0,34.59,36.59,34.0,ACMR
2020-04-15,272536.0,34.84,33.48,34.98,32.15,ACMR
2020-04-16,327464.0,33.57,35.73,35.79,33.57,ACMR
2020-04-17,318915.0,36.5,36.07,38.02,35.58,ACMR
2020-04-20,211478.0,35.5,36.03,37.91,35.5,ACMR
2020-04-21,343695.0,35.5,33.33,35.8,32.7708,ACMR
2020-04-22,298980.0,34.55,37.09,37.28,34.55,ACMR
2020-04-23,288639.0,36.86,35.83,37.41,35.2445,ACMR
2020-04-24,332056.0,36.03,36.5,36.68,34.5,ACMR
2020-04-27,616995.0,37.5,38.02,40.79,37.3,ACMR
2020-04-28,330376.0,38.8,38.26,39.59,37.45,ACMR
2020-04-29,379762.0,39.41,41.44,42.0,39.19,ACMR
2020-04-30,217061.0,41.79,39.93,41.79,39.57,ACMR
2020-05-01,491434.0,38.5,35.68,39.5,35.02,ACMR
2020-05-04,274762.0,35.19,35.79,36.69,34.57,ACMR
2020-05-05,286407.0,36.44,37.68,39.06,36.44,ACMR
2020-05-06,465126.0,39.61,39.3,41.86,38.89,ACMR
2020-05-07,723330.0,39.58,44.19,44.88,39.58,ACMR
2020-05-08,707886.0,43.62,46.66,47.64,43.35,ACMR
2020-05-11,844634.0,46.83,53.84,54.36,46.35,ACMR
2020-05-12,1145784.0,55.0,56.05,58.78,51.67,ACMR
2020-05-13,788702.0,56.3,50.28,56.81,47.77,ACMR
2020-05-14,1281940.0,48.23,60.03,60.38,48.21,ACMR
2020-05-15,583563.0,57.0,58.71,59.7494,55.46,ACMR
2020-05-18,572092.0,61.2,63.61,63.96,58.654,ACMR
2020-05-19,695202.0,63.8,65.69,69.25,63.79,ACMR
2020-05-20,1359933.0,65.71,55.08,67.5285,53.4601,ACMR
2020-05-21,823658.0,57.95,54.5,61.38,53.14,ACMR
2020-05-22,452174.0,55.23,52.87,56.67,50.96,ACMR
2020-05-26,971329.0,56.98,59.2,62.87,56.7923,ACMR
2020-05-27,618330.0,60.01,59.16,60.64,53.0,ACMR
2020-05-28,306062.0,58.9,58.65,62.0,57.64,ACMR
2020-05-29,454887.0,59.3,59.79,60.0,56.25,ACMR
2020-06-01,595779.0,60.01,63.9,66.97,60.01,ACMR
2020-06-02,484445.0,63.94,60.91,64.37,59.5,ACMR
2020-06-03,428853.0,61.3,65.08,65.87,61.3,ACMR
2020-06-04,244041.0,65.09,65.1,65.3199,62.73,ACMR
2020-06-05,457188.0,64.88,62.44,67.3992,61.57,ACMR
2020-06-08,865812.0,61.99,56.82,62.1,55.56,ACMR
2020-06-09,379253.0,56.26,57.46,59.73,55.66,ACMR
2020-06-10,429851.0,58.37,58.36,59.05,55.8001,ACMR
2020-06-11,483313.0,56.0,55.35,58.19,54.62,ACMR
2020-06-12,364665.0,56.62,56.35,58.75,53.83,ACMR
2020-06-15,458676.0,53.84,58.5,59.19,53.21,ACMR
2020-06-16,307529.0,59.73,59.33,60.49,57.67,ACMR
2020-06-17,450888.0,59.33,61.38,64.4,59.02,ACMR
2020-06-18,299826.0,61.19,61.16,64.38,59.79,ACMR
2020-06-19,306900.0,62.28,60.43,64.31,59.93,ACMR
2020-06-22,427444.0,59.1,57.6,59.53,57.19,ACMR
2020-06-23,552252.0,59.35,61.84,64.98,59.35,ACMR
2020-06-24,366581.0,61.6,63.56,63.9,60.0201,ACMR
2020-06-25,257255.0,63.55,63.2,63.87,61.18,ACMR
2020-06-26,226872.0,63.4,60.67,63.5,59.61,ACMR
2020-06-29,376544.0,61.23,58.0,61.23,56.23,ACMR
2020-06-30,440683.0,58.51,62.36,62.88,57.2201,ACMR
2020-07-01,412884.0,62.76,60.65,66.49,59.2112,ACMR
2020-07-02,812951.0,63.97,65.89,68.21,63.47,ACMR
2020-07-06,1473509.0,70.87,80.84,83.7988,70.77,ACMR
2020-07-07,763784.0,79.39,73.56,79.6874,72.745,ACMR
2020-07-08,526240.0,80.15,82.0,82.64,77.8508,ACMR
2020-07-09,643342.0,83.09,86.1,87.33,82.31,ACMR
2020-07-10,844091.0,85.96,81.63,86.41,79.82,ACMR
2020-07-13,801192.0,83.13,83.52,89.67,82.11,ACMR
2020-07-14,789981.0,83.6,90.76,91.38,82.7475,ACMR
2020-07-15,1056981.0,89.17,83.89,89.23,80.3801,ACMR
2020-07-16,809289.0,75.21,76.61,79.3099,74.31,ACMR
2020-07-17,399289.0,79.05,79.01,79.94,77.26,ACMR
2020-07-20,438486.0,79.13,86.31,87.0,79.05,ACMR
2020-07-21,347398.0,87.19,87.74,89.45,84.11,ACMR
2020-07-22,270383.0,87.0,88.92,90.07,85.9,ACMR
2020-07-23,420834.0,89.22,87.74,93.49,86.82,ACMR
2020-07-24,441799.0,85.13,85.02,86.21,78.61,ACMR
2020-07-27,541370.0,87.3,84.29,91.1,83.26,ACMR
2020-07-28,173775.0,84.21,85.27,87.89,83.74,ACMR
2020-07-29,226080.0,84.82,89.28,89.67,83.7,ACMR
2020-07-30,192538.0,88.93,92.28,92.8,86.56,ACMR
2020-07-31,413368.0,93.0,95.94,96.59,91.76,ACMR
2020-08-03,551646.0,98.79,107.55,108.57,98.5,ACMR
2020-08-04,633818.0,107.2666,107.65,110.0,105.5975,ACMR
2020-08-05,464463.0,109.05,107.94,112.0,103.19,ACMR
2020-08-06,438044.0,104.8,112.29,113.87,103.65,ACMR
2020-08-07,615846.0,109.99,101.92,110.56,99.7901,ACMR
2020-08-10,372507.0,103.15,100.19,105.77,96.06,ACMR
2020-08-11,312603.0,97.58,98.27,101.885,97.0,ACMR
2020-08-12,303567.0,98.87,105.4,105.91,96.5,ACMR
2020-08-13,155880.0,106.1,104.77,107.99,103.04,ACMR
2020-08-14,173141.0,105.26,104.61,106.97,103.12,ACMR
2020-08-17,282744.0,106.43,106.64,107.94,103.38,ACMR
2020-08-18,244803.0,106.9,104.84,107.0,102.5,ACMR
2020-08-19,415670.0,104.07,99.59,104.07,98.0,ACMR
2020-08-20,305935.0,99.4,97.37,99.4,95.4258,ACMR
2020-08-21,239792.0,96.43,96.17,96.9099,94.99,ACMR
2020-08-24,225442.0,98.0,95.35,98.9699,93.85,ACMR
2020-08-25,207893.0,95.0,97.91,97.96,94.66,ACMR
2020-08-26,178874.0,97.91,96.05,98.86,94.83,ACMR
2020-08-27,363654.0,96.06,90.84,96.07,90.0,ACMR
2020-08-28,251381.0,90.69,91.99,92.4,90.01,ACMR
2020-08-31,268639.0,92.12,88.81,93.28,87.5,ACMR
2020-09-01,221916.0,89.31,90.49,90.66,87.7,ACMR
2020-09-02,293802.0,92.0,95.23,95.88,89.35,ACMR
2020-09-03,481011.0,93.0,84.01,93.75,81.8,ACMR
2020-09-04,437891.0,82.01,82.07,83.69,76.0,ACMR
2020-09-08,1664283.0,69.9965,58.97,69.9965,58.43,ACMR
2020-09-09,907795.0,60.01,60.08,64.335,58.03,ACMR
2020-09-10,556543.0,61.05,60.66,62.93,59.3,ACMR
2020-09-11,994530.0,64.32,66.36,70.1,64.08,ACMR
2020-09-14,511605.0,67.6,70.76,72.74,65.555,ACMR
2020-09-15,273548.0,72.03,71.37,73.8899,70.76,ACMR
2020-09-16,235949.0,71.93,71.12,73.77,70.81,ACMR
2020-09-17,454642.0,68.09,70.35,71.39,66.67,ACMR
2020-09-18,375580.0,72.46,72.84,73.49,70.56,ACMR
2020-09-21,287003.0,70.49,72.18,72.75,69.37,ACMR
2020-09-22,209211.0,72.68,69.88,72.68,67.82,ACMR
2020-09-23,291668.0,69.78,67.85,70.75,67.58,ACMR
2020-09-24,262342.0,66.85,68.99,70.105,65.72,ACMR
2020-09-25,168501.0,68.99,69.86,70.07,67.5,ACMR
2020-09-28,266056.0,68.81,68.32,69.97,66.83,ACMR
2020-09-29,183180.0,67.08,69.94,70.06,67.08,ACMR
2020-09-30,234078.0,71.82,69.1,72.95,68.8,ACMR
2020-10-01,372778.0,70.53,75.38,76.69,70.0,ACMR
2020-10-02,296346.0,71.51,73.0,74.31,70.69,ACMR
2020-10-05,325366.0,73.93,75.92,77.15,73.77,ACMR
2020-10-06,465771.0,76.0,70.22,76.5,70.16,ACMR
2020-10-07,354013.0,71.71,71.88,75.18,71.09,ACMR
2020-10-08,548577.0,67.5135,70.79,71.02,66.23,ACMR
2020-10-09,345930.0,71.49,75.45,75.93,71.01,ACMR
2020-10-12,630728.0,76.5,77.79,82.67,76.465,ACMR
2020-10-13,238906.0,77.69,77.98,79.57,74.81,ACMR
2020-10-14,371705.0,75.45,74.13,77.0,72.3,ACMR
2020-10-15,258277.0,72.88,75.44,76.24,71.64,ACMR
2020-10-16,176730.0,76.49,75.6,76.49,73.0,ACMR
2020-10-19,208233.0,75.31,72.13,76.81,71.8801,ACMR
2020-10-20,149881.0,72.27,73.32,74.91,72.27,ACMR
2020-10-21,138833.0,73.52,69.79,73.97,69.34,ACMR
2020-10-22,339238.0,69.71,66.94,69.895,65.51,ACMR
2020-10-23,126330.0,67.42,67.97,68.5,66.54,ACMR
